external_id,ywp_id,ywp_year,Key1-2,ywp_name,actorID,bc_id,conflictID,conflictID2,bc_name,bwd_id,bwd_name,country1,country2,locationid1,locationid2,external_exists,external_name,external_alleged,external_type_X,external_type_Y,external_type_L,external_type_W,external_type_M,external_type_T,external_type_$,external_type_I,external_type_O,external_type_U,external_type_text,external_type_code,external_type_of_support 1,external_type_of_support 2,external_type_of_support 3,external_type_of_support 4,external_type_of_support 5,quien_que_aquien5,quien_que_aquien1,quien_que_aquien2,quien_que_aquien3,quien_que_aquien4,quien_ayudo_aquien,quien_conque1,quien_conque2,external_nameid,quien_conque3,quien_conque4,quien_conque5
4748,8331,2008,20081-10Government of Philippines - CPP840,Government of Philippines,840,132,10,1-oct,Philippines,217,Government of Philippines - CPP,Philippines,,840,0,1,United States,0,0,0,0,1,1,1,1,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",WMT$,W,M,T,$,,,United States ayudo a Government of Philippines con W,United States ayudo a Government of Philippines con M,United States ayudo a Government of Philippines con T,United States ayudo a Government of Philippines con $,United States ayudo a Government of Philippines,United States ayudo con W,United States ayudo con M,2,United States ayudo con T,United States ayudo con $,
4749,8641,2009,20091-10Government of Philippines - CPP840,Government of Philippines,840,132,10,1-oct,Philippines,217,Government of Philippines - CPP,Philippines,,840,0,1,United States,0,0,0,0,1,1,1,1,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",WMT$,W,M,T,$,,,United States ayudo a Government of Philippines con W,United States ayudo a Government of Philippines con M,United States ayudo a Government of Philippines con T,United States ayudo a Government of Philippines con $,United States ayudo a Government of Philippines,United States ayudo con W,United States ayudo con M,2,United States ayudo con T,United States ayudo con $,
4750,3454,1990,19901-112Government of Philippines - MILF840,Government of Philippines,840,150,112,1-112,Philippines (Mindanao),242,Government of Philippines - MILF,Philippines,,840,0,1,United States,0,0,1,0,1,1,1,1,0,0,0,"Access to military or intelligence infrastructure, Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",YWMT$,Y,W,M,T,$,United States ayudo a Government of Philippines con $,United States ayudo a Government of Philippines con Y,United States ayudo a Government of Philippines con W,United States ayudo a Government of Philippines con M,United States ayudo a Government of Philippines con T,United States ayudo a Government of Philippines,United States ayudo con Y,United States ayudo con W,2,United States ayudo con M,United States ayudo con T,United States ayudo con $
4751,3436,1994,19941-112Government of Philippines - MILF840,Government of Philippines,840,150,112,1-112,Philippines (Mindanao),242,Government of Philippines - MILF,Philippines,,840,0,1,United States,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T,T,,,,,,United States ayudo a Government of Philippines con T,,,,United States ayudo a Government of Philippines,United States ayudo con T,,2,,,
4752,3495,1996,19961-112Government of Philippines - MILF840,Government of Philippines,840,150,112,1-112,Philippines (Mindanao),242,Government of Philippines - MILF,Philippines,,840,0,1,United States,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T,T,,,,,,United States ayudo a Government of Philippines con T,,,,United States ayudo a Government of Philippines,United States ayudo con T,,2,,,
4753,3505,1997,19971-112Government of Philippines - MILF840,Government of Philippines,840,150,112,1-112,Philippines (Mindanao),242,Government of Philippines - MILF,Philippines,,840,0,1,United States,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T,T,,,,,,United States ayudo a Government of Philippines con T,,,,United States ayudo a Government of Philippines,United States ayudo con T,,2,,,
4754,3507,1998,19981-112Government of Philippines - MILF840,Government of Philippines,840,150,112,1-112,Philippines (Mindanao),242,Government of Philippines - MILF,Philippines,,840,0,1,United States,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T,T,,,,,,United States ayudo a Government of Philippines con T,,,,United States ayudo a Government of Philippines,United States ayudo con T,,2,,,
4755,3517,1999,19991-112Government of Philippines - MILF840,Government of Philippines,840,150,112,1-112,Philippines (Mindanao),242,Government of Philippines - MILF,Philippines,,840,0,1,United States,0,0,0,0,1,1,1,1,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",WMT$,W,M,T,$,,,United States ayudo a Government of Philippines con W,United States ayudo a Government of Philippines con M,United States ayudo a Government of Philippines con T,United States ayudo a Government of Philippines con $,United States ayudo a Government of Philippines,United States ayudo con W,United States ayudo con M,2,United States ayudo con T,United States ayudo con $,
4756,3521,2000,20001-112Government of Philippines - MILF840,Government of Philippines,840,150,112,1-112,Philippines (Mindanao),242,Government of Philippines - MILF,Philippines,,840,0,1,United States,0,0,0,0,1,1,1,1,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",WMT$,W,M,T,$,,,United States ayudo a Government of Philippines con W,United States ayudo a Government of Philippines con M,United States ayudo a Government of Philippines con T,United States ayudo a Government of Philippines con $,United States ayudo a Government of Philippines,United States ayudo con W,United States ayudo con M,2,United States ayudo con T,United States ayudo con $,
4757,3529,2001,20011-112Government of Philippines - MILF840,Government of Philippines,840,150,112,1-112,Philippines (Mindanao),242,Government of Philippines - MILF,Philippines,,840,0,1,United States,0,0,0,0,1,1,1,1,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",WMT$,W,M,T,$,,,United States ayudo a Government of Philippines con W,United States ayudo a Government of Philippines con M,United States ayudo a Government of Philippines con T,United States ayudo a Government of Philippines con $,United States ayudo a Government of Philippines,United States ayudo con W,United States ayudo con M,2,United States ayudo con T,United States ayudo con $,
4758,3534,2002,20021-112Government of Philippines - MILF840,Government of Philippines,840,150,112,1-112,Philippines (Mindanao),242,Government of Philippines - MILF,Philippines,,840,0,1,United States,0,0,0,0,1,1,1,1,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",WMT$,W,M,T,$,,,United States ayudo a Government of Philippines con W,United States ayudo a Government of Philippines con M,United States ayudo a Government of Philippines con T,United States ayudo a Government of Philippines con $,United States ayudo a Government of Philippines,United States ayudo con W,United States ayudo con M,2,United States ayudo con T,United States ayudo con $,
4759,4361,2003,20031-112Government of Philippines - MILF840,Government of Philippines,840,150,112,1-112,Philippines (Mindanao),242,Government of Philippines - MILF,Philippines,,840,0,1,United States,0,0,0,0,1,1,1,1,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",WMT$,W,M,T,$,,,United States ayudo a Government of Philippines con W,United States ayudo a Government of Philippines con M,United States ayudo a Government of Philippines con T,United States ayudo a Government of Philippines con $,United States ayudo a Government of Philippines,United States ayudo con W,United States ayudo con M,2,United States ayudo con T,United States ayudo con $,
4760,5192,2004,20041-112Government of Philippines - MILF840,Government of Philippines,840,150,112,1-112,Philippines (Mindanao),242,Government of Philippines - MILF,Philippines,,840,0,1,United States,0,0,0,0,1,1,1,1,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",WMT$,W,M,T,$,,,United States ayudo a Government of Philippines con W,United States ayudo a Government of Philippines con M,United States ayudo a Government of Philippines con T,United States ayudo a Government of Philippines con $,United States ayudo a Government of Philippines,United States ayudo con W,United States ayudo con M,2,United States ayudo con T,United States ayudo con $,
4761,5456,2005,20051-112Government of Philippines - MILF840,Government of Philippines,840,150,112,1-112,Philippines (Mindanao),242,Government of Philippines - MILF,Philippines,,840,0,1,United States,0,0,0,0,1,1,1,1,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",WMT$,W,M,T,$,,,United States ayudo a Government of Philippines con W,United States ayudo a Government of Philippines con M,United States ayudo a Government of Philippines con T,United States ayudo a Government of Philippines con $,United States ayudo a Government of Philippines,United States ayudo con W,United States ayudo con M,2,United States ayudo con T,United States ayudo con $,
4762,7888,2007,20071-112Government of Philippines - MILF840,Government of Philippines,840,150,112,1-112,Philippines (Mindanao),242,Government of Philippines - MILF,Philippines,,840,0,1,United States,0,0,0,0,1,1,1,1,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",WMT$,W,M,T,$,,,United States ayudo a Government of Philippines con W,United States ayudo a Government of Philippines con M,United States ayudo a Government of Philippines con T,United States ayudo a Government of Philippines con $,United States ayudo a Government of Philippines,United States ayudo con W,United States ayudo con M,2,United States ayudo con T,United States ayudo con $,
4763,8333,2008,20081-112Government of Philippines - MILF840,Government of Philippines,840,150,112,1-112,Philippines (Mindanao),242,Government of Philippines - MILF,Philippines,,840,0,1,United States,0,0,0,0,1,1,1,1,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",WMT$,W,M,T,$,,,United States ayudo a Government of Philippines con W,United States ayudo a Government of Philippines con M,United States ayudo a Government of Philippines con T,United States ayudo a Government of Philippines con $,United States ayudo a Government of Philippines,United States ayudo con W,United States ayudo con M,2,United States ayudo con T,United States ayudo con $,
4764,8643,2009,20091-112Government of Philippines - MILF840,Government of Philippines,840,150,112,1-112,Philippines (Mindanao),242,Government of Philippines - MILF,Philippines,,840,0,1,United States,0,0,0,0,1,1,1,1,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",WMT$,W,M,T,$,,,United States ayudo a Government of Philippines con W,United States ayudo a Government of Philippines con M,United States ayudo a Government of Philippines con T,United States ayudo a Government of Philippines con $,United States ayudo a Government of Philippines,United States ayudo con W,United States ayudo con M,2,United States ayudo con T,United States ayudo con $,
4765,3453,1990,19901-112Government of Philippines - MILF1118,MILF,1118,150,112,1-112,Philippines (Mindanao),242,Government of Philippines - MILF,Philippines,,840,0,1,al-Qaida,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$,$,,,,,,al-Qaida ayudo a MILF con $,,,,al-Qaida ayudo a MILF,al-Qaida ayudo con $,,1630,,,
4766,3437,1994,19941-112Government of Philippines - MILF1118,MILF,1118,150,112,1-112,Philippines (Mindanao),242,Government of Philippines - MILF,Philippines,,840,0,1,IIRO,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$,$,,,,,,IIRO ayudo a MILF con $,,,,IIRO ayudo a MILF,IIRO ayudo con $,,9401,,,
4767,3437,1994,19941-112Government of Philippines - MILF1118,MILF,1118,150,112,1-112,Philippines (Mindanao),242,Government of Philippines - MILF,Philippines,,840,0,1,al-Qaida,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$,$,,,,,,al-Qaida ayudo a MILF con $,,,,al-Qaida ayudo a MILF,al-Qaida ayudo con $,,1630,,,
4768,3437,1994,19941-112Government of Philippines - MILF1118,MILF,1118,150,112,1-112,Philippines (Mindanao),242,Government of Philippines - MILF,Philippines,,840,0,1,Jemaah Islamiya,0,0,1,0,0,0,1,0,0,0,0,"Access to military or intelligence infrastructure, Training/Expertise",YT,Y,T,,,,,Jemaah Islamiya ayudo a MILF con Y,Jemaah Islamiya ayudo a MILF con T,,,Jemaah Islamiya ayudo a MILF,Jemaah Islamiya ayudo con Y,Jemaah Islamiya ayudo con T,1229,,,
4769,3498,1996,19961-112Government of Philippines - MILF1118,MILF,1118,150,112,1-112,Philippines (Mindanao),242,Government of Philippines - MILF,Philippines,,840,0,1,IIRO,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$,$,,,,,,IIRO ayudo a MILF con $,,,,IIRO ayudo a MILF,IIRO ayudo con $,,9401,,,
4770,3498,1996,19961-112Government of Philippines - MILF1118,MILF,1118,150,112,1-112,Philippines (Mindanao),242,Government of Philippines - MILF,Philippines,,840,0,1,al-Qaida,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$,$,,,,,,al-Qaida ayudo a MILF con $,,,,al-Qaida ayudo a MILF,al-Qaida ayudo con $,,1630,,,
4771,3498,1996,19961-112Government of Philippines - MILF1118,MILF,1118,150,112,1-112,Philippines (Mindanao),242,Government of Philippines - MILF,Philippines,,840,0,1,Jemaah Islamiya,0,0,1,0,0,0,1,0,0,0,0,"Access to military or intelligence infrastructure, Training/Expertise",YT,Y,T,,,,,Jemaah Islamiya ayudo a MILF con Y,Jemaah Islamiya ayudo a MILF con T,,,Jemaah Islamiya ayudo a MILF,Jemaah Islamiya ayudo con Y,Jemaah Islamiya ayudo con T,1229,,,
4772,3504,1997,19971-112Government of Philippines - MILF1118,MILF,1118,150,112,1-112,Philippines (Mindanao),242,Government of Philippines - MILF,Philippines,,840,0,1,IIRO,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$,$,,,,,,IIRO ayudo a MILF con $,,,,IIRO ayudo a MILF,IIRO ayudo con $,,9401,,,
4773,3504,1997,19971-112Government of Philippines - MILF1118,MILF,1118,150,112,1-112,Philippines (Mindanao),242,Government of Philippines - MILF,Philippines,,840,0,1,al-Qaida,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$,$,,,,,,al-Qaida ayudo a MILF con $,,,,al-Qaida ayudo a MILF,al-Qaida ayudo con $,,1630,,,
4774,3504,1997,19971-112Government of Philippines - MILF1118,MILF,1118,150,112,1-112,Philippines (Mindanao),242,Government of Philippines - MILF,Philippines,,840,0,1,Jemaah Islamiya,0,0,1,0,0,0,1,0,0,0,0,"Access to military or intelligence infrastructure, Training/Expertise",YT,Y,T,,,,,Jemaah Islamiya ayudo a MILF con Y,Jemaah Islamiya ayudo a MILF con T,,,Jemaah Islamiya ayudo a MILF,Jemaah Islamiya ayudo con Y,Jemaah Islamiya ayudo con T,1229,,,
4775,3508,1998,19981-112Government of Philippines - MILF1118,MILF,1118,150,112,1-112,Philippines (Mindanao),242,Government of Philippines - MILF,Philippines,,840,0,1,IIRO,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$,$,,,,,,IIRO ayudo a MILF con $,,,,IIRO ayudo a MILF,IIRO ayudo con $,,9401,,,
4776,3508,1998,19981-112Government of Philippines - MILF1118,MILF,1118,150,112,1-112,Philippines (Mindanao),242,Government of Philippines - MILF,Philippines,,840,0,1,al-Qaida,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$,$,,,,,,al-Qaida ayudo a MILF con $,,,,al-Qaida ayudo a MILF,al-Qaida ayudo con $,,1630,,,
4777,3508,1998,19981-112Government of Philippines - MILF1118,MILF,1118,150,112,1-112,Philippines (Mindanao),242,Government of Philippines - MILF,Philippines,,840,0,1,Jemaah Islamiya,0,0,1,0,0,0,1,0,0,0,0,"Access to military or intelligence infrastructure, Training/Expertise",YT,Y,T,,,,,Jemaah Islamiya ayudo a MILF con Y,Jemaah Islamiya ayudo a MILF con T,,,Jemaah Islamiya ayudo a MILF,Jemaah Islamiya ayudo con Y,Jemaah Islamiya ayudo con T,1229,,,
4778,3516,1999,19991-112Government of Philippines - MILF1118,MILF,1118,150,112,1-112,Philippines (Mindanao),242,Government of Philippines - MILF,Philippines,,840,0,1,IIRO,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$,$,,,,,,IIRO ayudo a MILF con $,,,,IIRO ayudo a MILF,IIRO ayudo con $,,9401,,,
4779,3516,1999,19991-112Government of Philippines - MILF1118,MILF,1118,150,112,1-112,Philippines (Mindanao),242,Government of Philippines - MILF,Philippines,,840,0,1,al-Qaida,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$,$,,,,,,al-Qaida ayudo a MILF con $,,,,al-Qaida ayudo a MILF,al-Qaida ayudo con $,,1630,,,
